id,cardId,attackId,cost,convertedEnergyCost,damage
8027,218,39,"[""Fighting"",""Fighting""]",2,30
8028,219,217,"[""Colorless""]",1,
8029,219,218,"[""Darkness"",""Colorless""]",2,60
8030,220,210,"[""Darkness"",""Colorless"",""Colorless""]",3,160
8031,221,228,"[""Colorless""]",1,20
8032,222,48,"[""Colorless"",""Colorless""]",2,20
8033,223,72,"[""Fire"",""Fire""]",2,30+
8034,223,73,"[""Fire"",""Fire"",""Fire""]",3,250
8035,224,138,"[""Lightning""]",1,50×
8036,224,139,"[""Lightning"",""Lightning""]",2,220
8037,225,40,"[""Water"",""Water"",""Water""]",3,100
8038,225,41,"[""Water"",""Water"",""Water"",""Colorless"",""Colorless""]",5,180+
8039,226,16,"[""Grass"",""Colorless""]",2,90+
8040,227,120,"[""Psychic"",""Psychic"",""Colorless""]",3,190
8041,228,114,"[""Lightning"",""Lightning"",""Colorless""]",3,220
8042,229,153,"[""Psychic""]",1,30
8043,229,154,"[""Psychic"",""Colorless""]",2,60×
8044,230,195,"[""Fighting"",""Fighting"",""Colorless""]",3,220
8045,231,189,"[""Fighting""]",1,40
8046,231,190,"[""Fighting"",""Fighting"",""Fighting""]",3,250
8047,232,222,"[""Colorless"",""Colorless"",""Colorless""]",3,
8048,232,223,"[""Metal"",""Metal"",""Metal"",""Colorless""]",4,160
8049,233,206,"[""Darkness""]",1,
8050,233,207,"[""Darkness"",""Colorless"",""Colorless""]",3,120
8051,234,242,"[""Colorless""]",1,10+
8052,234,243,"[""Colorless"",""Colorless"",""Colorless""]",3,210
8053,243,16,"[""Grass"",""Colorless""]",2,90+
8054,244,114,"[""Lightning"",""Lightning"",""Colorless""]",3,220
8055,245,120,"[""Psychic"",""Psychic"",""Colorless""]",3,190
8056,246,189,"[""Fighting""]",1,40
8057,246,190,"[""Fighting"",""Fighting"",""Fighting""]",3,250
8058,247,222,"[""Colorless"",""Colorless"",""Colorless""]",3,
8059,247,223,"[""Metal"",""Metal"",""Metal"",""Colorless""]",4,160
8060,248,195,"[""Fighting"",""Fighting"",""Colorless""]",3,220
8061,253,114,"[""Lightning"",""Lightning"",""Colorless""]",3,220
8062,256,195,"[""Fighting"",""Fighting"",""Colorless""]",3,220
8063,257,325,"[""Grass""]",1,10
8064,258,326,"[""Fire"",""Fire"",""Colorless""]",3,30
8065,259,107,"[""Lightning"",""Lightning"",""Colorless""]",3,230
8066,260,328,"[""Colorless""]",1,30
8067,260,329,"[""Psychic"",""Colorless""]",2,60
8068,261,182,"[""Fighting"",""Colorless"",""Colorless""]",3,70
8069,262,87,"[""Colorless"",""Colorless""]",2,30
8070,262,111,"[""Lightning"",""Lightning"",""Colorless""]",3,90
8071,263,220,"[""Metal"",""Colorless"",""Colorless"",""Colorless""]",4,90+
8072,264,334,"[""Grass""]",1,30
8073,264,335,"[""Grass"",""Colorless"",""Colorless""]",3,100
8074,265,213,"[""Fire"",""Colorless""]",2,30
8075,265,337,"[""Fire"",""Fire"",""Colorless""]",3,120
8076,266,338,"[""Water"",""Colorless""]",2,20+
8077,267,66,"[""Water"",""Colorless"",""Colorless""]",3,140
8078,268,340,"[""Psychic""]",1,30
8079,268,341,"[""Psychic"",""Colorless"",""Colorless""]",3,30×
8080,269,193,"[""Colorless"",""Colorless"",""Colorless""]",3,70
8081,269,194,"[""Fighting"",""Fighting"",""Fighting"",""Colorless""]",4,190
8082,270,59,"[""Water"",""Colorless"",""Colorless""]",3,60
8083,270,345,"[""Water"",""Colorless"",""Colorless"",""Colorless""]",4,100+
8084,271,346,"[""Grass""]",1,10
8085,272,347,"[""Grass""]",1,30
8086,273,348,"[""Grass"",""Grass""]",2,30
8087,274,349,"[""Grass""]",1,60
8088,275,350,"[""Grass""]",1,20
8089,275,351,"[""Grass"",""Grass"",""Colorless""]",3,130
8090,276,2,"[""Grass"",""Grass""]",2,120
8091,277,1,"[""Grass"",""Grass""]",2,50
8092,277,354,"[""Grass"",""Grass"",""Grass""]",3,110
8093,278,355,"[""Grass""]",1,
8094,278,356,"[""Grass""]",1,10
8095,279,357,"[""Colorless"",""Colorless""]",2,30
8096,280,356,"[""Grass""]",1,30
8097,280,359,"[""Colorless"",""Colorless""]",2,50
8098,281,360,"[""Grass"",""Grass""]",2,
8099,281,59,"[""Grass"",""Grass"",""Grass""]",3,130
8100,282,362,"[""Colorless"",""Colorless""]",2,100+
8101,283,363,"[""Grass""]",1,10
8102,284,364,"[""Grass"",""Grass""]",2,40
8103,285,365,"[""Colorless""]",1,10×
8104,286,366,"[""Colorless""]",1,30×
8105,286,367,"[""Grass""]",1,120
8106,287,184,"[""Grass"",""Colorless""]",2,30
8107,288,369,"[""Grass"",""Grass"",""Colorless""]",3,110
8108,289,370,"[""Grass""]",1,30
8109,290,371,"[""Grass""]",1,30+
8110,290,256,"[""Grass"",""Colorless""]",2,70
8111,291,373,"[""Grass""]",1,10
8112,292,374,"[""Colorless""]",1,
8113,292,11,"[""Grass""]",1,10
8114,293,376,"[""Grass""]",1,30
8115,293,377,"[""Colorless"",""Colorless"",""Colorless""]",3,80
8116,294,11,"[""Colorless""]",1,10
8117,295,379,"[""Colorless"",""Colorless""]",2,30×
8118,296,380,"[""Colorless""]",1,10
8119,297,381,"[""Grass"",""Grass"",""Colorless""]",3,
8120,297,382,"[""Grass"",""Grass"",""Grass"",""Colorless""]",4,220
8121,298,383,"[""Colorless""]",1,
8122,298,86,"[""Fire"",""Colorless""]",2,30
8123,299,385,"[""Fire""]",1,30
8124,299,386,"[""Fire"",""Fire""]",2,70
8125,300,387,"[""Colorless""]",1,10
8126,300,369,"[""Colorless"",""Colorless"",""Colorless""]",3,50
8127,301,389,"[""Water"",""Colorless"",""Colorless""]",3,80+
8128,301,390,"[""Water"",""Water"",""Colorless"",""Colorless""]",4,200
8129,302,391,"[""Colorless""]",1,
8130,302,392,"[""Water""]",1,20
8131,303,173,"[""Water""]",1,30
8132,304,62,"[""Water""]",1,30
8133,304,45,"[""Water"",""Colorless""]",2,50
8134,305,396,"[""Fire""]",1,50
8135,306,397,"[""Colorless""]",1,
8136,306,387,"[""Fire""]",1,10
8137,307,399,"[""Fire""]",1,
8138,307,400,"[""Colorless"",""Colorless""]",2,60
8139,308,401,"[""Colorless"",""Colorless""]",2,20+
8140,308,402,"[""Fire"",""Fire"",""Colorless""]",3,120
8141,309,403,"[""Fire""]",1,50
8142,309,404,"[""Fire"",""Fire""]",2,270-
8143,310,405,"[""Fire""]",1,
8144,310,406,"[""Fire"",""Fire""]",2,100
8145,311,407,"[""Water""]",1,10+
8146,312,79,"[""Water"",""Colorless""]",2,20
8147,313,79,"[""Water"",""Colorless""]",2,50
8148,313,410,"[""Water"",""Colorless"",""Colorless""]",3,100×
8149,314,411,"[""Colorless""]",1,
8150,314,412,"[""Water"",""Colorless""]",2,30
8151,315,413,"[""Water""]",1,60
8152,315,414,"[""Water"",""Colorless""]",2,230
8153,316,218,"[""Fire""]",1,50
8154,316,416,"[""Fire""]",1,70+
8155,317,228,"[""Fire"",""Colorless""]",2,30
8156,318,1,"[""Fire""]",1,20
8157,319,94,"[""Colorless"",""Colorless""]",2,30
8158,320,401,"[""Colorless"",""Colorless""]",2,20+
8159,320,421,"[""Water"",""Colorless"",""Colorless""]",3,
8160,321,50,"[""Water""]",1,20
8161,321,423,"[""Water"",""Water"",""Water""]",3,100
8162,322,424,"[""Water"",""Colorless""]",2,20
8163,323,90,"[""Colorless""]",1,
8164,323,426,"[""Water"",""Colorless""]",2,50
8165,324,39,"[""Water""]",1,20
8166,324,428,"[""Water"",""Colorless"",""Colorless"",""Colorless""]",4,120
8167,325,429,"[""Water""]",1,10
8168,325,48,"[""Water"",""Water"",""Colorless""]",3,50
8169,326,431,"[""Colorless""]",1,
8170,326,432,"[""Lightning"",""Colorless""]",2,20
8171,327,55,"[""Water"",""Colorless""]",2,40
8172,327,434,"[""Water"",""Water"",""Colorless""]",3,80
8173,328,435,"[""Colorless""]",1,30
8174,328,436,"[""Lightning"",""Lightning"",""Colorless""]",3,220
8175,329,437,"[""Water"",""Colorless""]",2,30
8176,330,438,"[""Water"",""Colorless""]",2,50
8177,330,439,"[""Water"",""Water"",""Colorless""]",3,80+
8178,331,1,"[""Water"",""Colorless""]",2,30
8179,332,441,"[""Water"",""Water"",""Colorless""]",3,130
8180,333,442,"[""Water"",""Water""]",2,60×
8181,334,443,"[""Colorless""]",1,
8182,334,444,"[""Lightning"",""Colorless""]",2,30
8183,335,445,"[""Colorless""]",1,
8184,335,446,"[""Lightning"",""Lightning"",""Colorless""]",3,200
8185,336,370,"[""Lightning""]",1,30
8186,337,448,"[""Lightning""]",1,10
8187,338,449,"[""Colorless""]",1,
8188,338,228,"[""Colorless"",""Colorless"",""Colorless""]",3,40
8189,339,451,"[""Colorless""]",1,10
8190,340,452,"[""Psychic"",""Colorless""]",2,120
8191,341,33,"[""Colorless""]",1,30
8192,341,454,"[""Psychic"",""Colorless""]",2,80
8193,342,455,"[""Colorless"",""Colorless""]",2,30+
8194,342,456,"[""Psychic"",""Colorless"",""Colorless""]",3,60
8195,343,175,"[""Fighting""]",1,10
8196,343,458,"[""Fighting"",""Colorless""]",2,30
8197,344,459,"[""Lightning""]",1,20
8198,344,460,"[""Lightning""]",1,100
8199,345,105,"[""Lightning""]",1,20
8200,346,105,"[""Lightning""]",1,20
8201,346,463,"[""Lightning"",""Lightning""]",2,50
8202,347,464,"[""Lightning""]",1,40
8203,347,465,"[""Lightning"",""Lightning""]",2,100
8204,348,74,"[""Colorless""]",1,10
8205,348,105,"[""Lightning"",""Lightning""]",2,30
8206,349,468,"[""Colorless""]",1,
8207,349,36,"[""Psychic"",""Colorless""]",2,20
8208,350,127,"[""Psychic"",""Colorless"",""Colorless""]",3,100
8209,351,237,"[""Psychic"",""Colorless""]",2,10
8210,352,472,"[""Colorless""]",1,20
8211,352,329,"[""Psychic"",""Colorless""]",2,40
8212,353,474,"[""Psychic"",""Psychic""]",2,
8213,353,475,"[""Psychic"",""Psychic"",""Psychic""]",3,170
8214,354,476,"[""Psychic"",""Colorless""]",2,
8215,355,175,"[""Fighting""]",1,30
8216,355,478,"[""Fighting"",""Colorless""]",2,60+
8217,356,479,"[""Fighting""]",1,20
8218,356,480,"[""Fighting"",""Colorless"",""Colorless""]",3,90
8219,357,366,"[""Colorless""]",1,10×
8220,358,482,"[""Colorless"",""Colorless""]",2,40
8221,359,100,"[""Lightning""]",1,10
8222,359,348,"[""Colorless"",""Colorless""]",2,20
8223,360,100,"[""Lightning""]",1,60
8224,360,49,"[""Colorless"",""Colorless"",""Colorless""]",3,90
8225,361,487,"[""Colorless"",""Colorless""]",2,
8226,361,488,"[""Lightning"",""Lightning"",""Colorless""]",3,160
8227,362,489,"[""Colorless""]",1,20
8228,362,490,"[""Colorless"",""Colorless"",""Colorless""]",3,150
8229,363,491,"[""Psychic""]",1,30
8230,363,492,"[""Psychic"",""Psychic""]",2,130
8231,364,93,"[""Colorless""]",1,10
8232,364,494,"[""Psychic"",""Colorless""]",2,20
8233,365,495,"[""Psychic"",""Colorless""]",2,30
8234,365,329,"[""Psychic"",""Colorless"",""Colorless""]",3,80
8235,366,497,"[""Colorless"",""Colorless""]",2,20
8236,366,498,"[""Psychic"",""Colorless"",""Colorless""]",3,40
8237,367,499,"[""Colorless""]",1,
8238,367,500,"[""Psychic"",""Colorless"",""Colorless""]",3,30
8239,368,501,"[""Psychic""]",1,10+
8240,369,502,"[""Psychic"",""Colorless""]",2,90+
8241,370,401,"[""Colorless"",""Colorless""]",2,20+
8242,370,504,"[""Fighting"",""Fighting"",""Colorless""]",3,130
8243,371,157,"[""Colorless"",""Colorless""]",2,50
8244,372,39,"[""Lightning""]",1,10
8245,373,146,"[""Lightning""]",1,30
8246,373,109,"[""Lightning"",""Colorless"",""Colorless""]",3,60
8247,374,509,"[""Lightning"",""Colorless"",""Colorless""]",3,180
8248,375,510,"[""Lightning"",""Lightning"",""Lightning""]",3,70
8249,376,489,"[""Colorless""]",1,10
8250,376,512,"[""Colorless"",""Colorless""]",2,20×
8251,377,513,"[""Psychic""]",1,
8252,377,514,"[""Psychic"",""Psychic""]",2,30
8253,378,117,"[""Psychic"",""Colorless""]",2,60
8254,379,516,"[""Psychic"",""Colorless""]",2,40
8255,379,517,"[""Psychic"",""Colorless"",""Colorless""]",3,80+
8256,380,518,"[""Colorless"",""Colorless""]",2,50
8257,380,519,"[""Psychic"",""Colorless"",""Colorless""]",3,100+
8258,381,520,"[""Colorless""]",1,
8259,381,521,"[""Psychic"",""Psychic""]",2,50
8260,382,112,"[""Colorless""]",1,
8261,382,184,"[""Psychic"",""Colorless""]",2,20
8262,383,524,"[""Fighting""]",1,40
8263,383,525,"[""Fighting"",""Colorless"",""Colorless""]",3,140
8264,384,524,"[""Fighting""]",1,10
8265,384,48,"[""Fighting"",""Colorless"",""Colorless""]",3,40
8266,385,528,"[""Fighting"",""Colorless"",""Colorless""]",3,120
8267,386,529,"[""Fighting""]",1,10
8268,387,201,"[""Fighting""]",1,30
8269,387,531,"[""Fighting"",""Colorless""]",2,60
8270,388,532,"[""Fighting"",""Fighting""]",2,70
8271,389,50,"[""Colorless""]",1,20
8272,389,534,"[""Fighting"",""Colorless"",""Colorless""]",3,70+
8273,390,50,"[""Fighting""]",1,20
8274,391,536,"[""Fighting""]",1,
8275,391,1,"[""Fighting"",""Fighting""]",2,30
8276,392,538,"[""Fighting"",""Fighting""]",2,130
8277,393,74,"[""Colorless""]",1,10
8278,393,71,"[""Darkness"",""Colorless""]",2,20
8279,394,541,"[""Colorless""]",1,10
8280,394,512,"[""Darkness""]",1,20×
8281,395,228,"[""Darkness""]",1,30
8282,395,544,"[""Darkness"",""Colorless"",""Colorless""]",3,140
8283,396,230,"[""Darkness"",""Colorless""]",2,70
8284,397,546,"[""Colorless""]",1,
8285,397,547,"[""Darkness""]",1,20+
8286,398,548,"[""Colorless""]",1,
8287,398,157,"[""Darkness"",""Darkness"",""Colorless""]",3,80
8288,399,208,"[""Darkness"",""Darkness"",""Colorless""]",3,160
8289,400,198,"[""Darkness""]",1,
8290,401,552,"[""Metal"",""Metal"",""Colorless""]",3,260
8291,402,553,"[""Fighting""]",1,
8292,403,554,"[""Fighting""]",1,
8293,404,87,"[""Colorless""]",1,20
8294,404,556,"[""Darkness"",""Colorless""]",2,50+
8295,405,557,"[""Darkness""]",1,10+
8296,406,198,"[""Darkness""]",1,
8297,406,559,"[""Darkness""]",1,40×
8298,407,560,"[""Colorless""]",1,
8299,407,561,"[""Darkness"",""Darkness"",""Colorless""]",3,120
8300,408,562,"[""Metal""]",1,50
8301,408,563,"[""Metal"",""Colorless"",""Colorless""]",3,200
8302,409,74,"[""Metal"",""Colorless""]",2,50
8303,410,565,"[""Colorless"",""Colorless""]",2,30
8304,410,566,"[""Colorless"",""Colorless"",""Colorless""]",3,70
8305,411,567,"[""Fighting"",""Fighting""]",2,60×
8306,412,568,"[""Fighting"",""Fighting"",""Fighting""]",3,150
8307,413,569,"[""Colorless""]",1,
8308,413,39,"[""Darkness""]",1,10
8309,414,357,"[""Darkness""]",1,20
8310,415,133,"[""Psychic"",""Darkness""]",2,40
8311,416,524,"[""Fighting""]",1,20
8312,417,574,"[""Darkness"",""Colorless"",""Colorless""]",3,200
8313,418,575,"[""Darkness""]",1,30+
8314,418,576,"[""Darkness"",""Darkness""]",2,230
8315,419,557,"[""Darkness"",""Colorless""]",2,20+
8316,420,27,"[""Colorless"",""Colorless""]",2,20
8317,420,87,"[""Darkness"",""Colorless"",""Colorless""]",3,50
8318,421,580,"[""Colorless"",""Colorless""]",2,20
8319,421,212,"[""Darkness"",""Colorless"",""Colorless""]",3,100
8320,422,582,"[""Colorless""]",1,
8321,422,6,"[""Darkness""]",1,10
8322,423,584,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,100
8323,424,585,"[""Colorless"",""Colorless""]",2,70
8324,424,586,"[""Psychic"",""Darkness""]",2,140
8325,425,185,"[""Colorless""]",1,30
8326,425,588,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,100
8327,426,133,"[""Colorless"",""Colorless""]",2,30
8328,427,590,"[""Colorless"",""Colorless""]",2,
8329,428,591,"[""Colorless"",""Colorless""]",2,40
8330,428,592,"[""Colorless"",""Colorless"",""Colorless""]",3,60+
8331,429,593,"[""Colorless"",""Colorless"",""Colorless""]",3,240
8332,430,259,"[""Colorless""]",1,30
8333,431,548,"[""Colorless""]",1,
8334,431,48,"[""Colorless"",""Colorless"",""Colorless""]",3,50
8335,432,182,"[""Colorless"",""Colorless"",""Colorless""]",3,90
8336,433,113,"[""Colorless""]",1,20
8337,433,218,"[""Colorless"",""Colorless"",""Colorless""]",3,70
8338,434,600,"[""Colorless""]",1,
8339,434,601,"[""Colorless"",""Colorless"",""Colorless""]",3,130
8340,435,602,"[""Colorless""]",1,10
8341,436,112,"[""Colorless""]",1,
8342,436,123,"[""Colorless"",""Colorless"",""Colorless""]",3,30
8343,437,605,"[""Colorless""]",1,10
8344,437,27,"[""Colorless"",""Colorless""]",2,20
8345,438,123,"[""Colorless"",""Colorless""]",2,50
8346,438,608,"[""Colorless"",""Colorless"",""Colorless""]",3,
8347,444,512,"[""Colorless"",""Colorless""]",2,20×
8348,445,610,"[""Colorless""]",1,20
8349,449,350,"[""Grass""]",1,20
8350,449,351,"[""Grass"",""Grass"",""Colorless""]",3,130
8351,450,373,"[""Grass""]",1,10
8352,454,1,"[""Grass"",""Grass""]",2,50
8353,454,354,"[""Grass"",""Grass"",""Grass""]",3,110
8354,455,396,"[""Fire""]",1,50
8355,456,399,"[""Fire""]",1,
8356,456,400,"[""Colorless"",""Colorless""]",2,60
8357,457,383,"[""Colorless""]",1,
8358,457,86,"[""Fire"",""Colorless""]",2,30
8359,458,385,"[""Fire""]",1,30
8360,458,386,"[""Fire"",""Fire""]",2,70
8361,459,407,"[""Water""]",1,10+
8362,472,355,"[""Grass""]",1,
8363,472,356,"[""Grass""]",1,10
8364,473,356,"[""Grass""]",1,30
8365,473,359,"[""Colorless"",""Colorless""]",2,50
8366,474,1,"[""Water"",""Colorless""]",2,30
8367,475,445,"[""Colorless""]",1,
8368,475,446,"[""Lightning"",""Lightning"",""Colorless""]",3,200
8369,476,55,"[""Water"",""Colorless""]",2,40
8370,476,434,"[""Water"",""Water"",""Colorless""]",3,80
8371,477,499,"[""Colorless""]",1,
8372,477,500,"[""Psychic"",""Colorless"",""Colorless""]",3,30
8373,478,455,"[""Colorless"",""Colorless""]",2,30+
8374,478,456,"[""Psychic"",""Colorless"",""Colorless""]",3,60
8375,479,536,"[""Fighting""]",1,
8376,479,1,"[""Fighting"",""Fighting""]",2,30
8377,480,575,"[""Darkness""]",1,30+
8378,480,576,"[""Darkness"",""Darkness""]",2,230
8379,481,584,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,100
8380,482,602,"[""Colorless""]",1,10
8381,483,50,"[""Water""]",1,20
8382,483,423,"[""Water"",""Water"",""Water""]",3,100
8383,484,62,"[""Water""]",1,30
8384,484,45,"[""Water"",""Colorless""]",2,50
8385,485,117,"[""Psychic"",""Colorless""]",2,60
8386,486,497,"[""Colorless"",""Colorless""]",2,20
8387,486,498,"[""Psychic"",""Colorless"",""Colorless""]",3,40
8388,487,479,"[""Fighting""]",1,20
8389,487,480,"[""Fighting"",""Colorless"",""Colorless""]",3,90
8390,488,198,"[""Darkness""]",1,
8391,488,559,"[""Darkness""]",1,40×
8392,489,123,"[""Colorless"",""Colorless""]",2,50
8393,489,608,"[""Colorless"",""Colorless"",""Colorless""]",3,
8394,490,79,"[""Water"",""Colorless""]",2,20
8395,491,424,"[""Water"",""Colorless""]",2,20
8396,492,441,"[""Water"",""Water"",""Colorless""]",3,130
8397,493,472,"[""Colorless""]",1,20
8398,493,329,"[""Psychic"",""Colorless""]",2,40
8399,494,520,"[""Colorless""]",1,
8400,494,521,"[""Psychic"",""Psychic""]",2,50
8401,495,401,"[""Colorless"",""Colorless""]",2,20+
8402,495,504,"[""Fighting"",""Fighting"",""Colorless""]",3,130
8403,496,569,"[""Colorless""]",1,
8404,496,39,"[""Darkness""]",1,10
8405,497,2,"[""Grass"",""Grass""]",2,120
8406,498,474,"[""Psychic"",""Psychic""]",2,
8407,498,475,"[""Psychic"",""Psychic"",""Psychic""]",3,170
8408,499,552,"[""Metal"",""Metal"",""Colorless""]",3,260
8409,500,610,"[""Colorless""]",1,20
8410,503,381,"[""Grass"",""Grass"",""Colorless""]",3,
8411,503,382,"[""Grass"",""Grass"",""Grass"",""Colorless""]",4,220
8412,504,381,"[""Grass"",""Grass"",""Colorless""]",3,
8413,504,382,"[""Grass"",""Grass"",""Grass"",""Colorless""]",4,220
8414,505,413,"[""Water""]",1,60
8415,505,414,"[""Water"",""Colorless""]",2,230
8416,506,487,"[""Colorless"",""Colorless""]",2,
8417,506,488,"[""Lightning"",""Lightning"",""Colorless""]",3,160
8418,507,491,"[""Psychic""]",1,30
8419,507,492,"[""Psychic"",""Psychic""]",2,130
8420,508,568,"[""Fighting"",""Fighting"",""Fighting""]",3,150
8421,509,585,"[""Colorless"",""Colorless""]",2,70
8422,509,586,"[""Psychic"",""Darkness""]",2,140
8423,512,362,"[""Colorless"",""Colorless""]",2,100+
8424,513,413,"[""Water""]",1,60
8425,513,414,"[""Water"",""Colorless""]",2,230
8426,514,442,"[""Water"",""Water""]",2,60×
8427,515,568,"[""Fighting"",""Fighting"",""Fighting""]",3,150
8428,518,600,"[""Colorless""]",1,
8429,518,601,"[""Colorless"",""Colorless"",""Colorless""]",3,130
8430,519,405,"[""Fire""]",1,
8431,519,406,"[""Fire"",""Fire""]",2,100
8432,520,694,"[""Fighting""]",1,20×
8433,520,695,"[""Fighting"",""Colorless""]",2,150
8434,521,574,"[""Darkness"",""Colorless"",""Colorless""]",3,200
8435,526,610,"[""Colorless""]",1,20
8436,527,512,"[""Colorless"",""Colorless""]",2,20×
8437,528,185,"[""Colorless""]",1,30
8438,528,588,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,100
8439,529,362,"[""Colorless"",""Colorless""]",2,100+
8440,530,403,"[""Fire""]",1,50
8441,530,404,"[""Fire"",""Fire""]",2,270-
8442,531,442,"[""Water"",""Water""]",2,60×
8443,532,705,"[""Colorless"",""Colorless""]",2,30×
8444,532,456,"[""Psychic"",""Colorless"",""Colorless""]",3,140
8445,533,524,"[""Fighting""]",1,40
8446,533,525,"[""Fighting"",""Colorless"",""Colorless""]",3,140
8447,534,403,"[""Fire""]",1,50
8448,534,404,"[""Fire"",""Fire""]",2,270-
8449,535,405,"[""Fire""]",1,
8450,535,406,"[""Fire"",""Fire""]",2,100
8451,536,705,"[""Colorless"",""Colorless""]",2,30×
8452,536,456,"[""Psychic"",""Colorless"",""Colorless""]",3,140
8453,541,413,"[""Water""]",1,60
8454,541,414,"[""Water"",""Colorless""]",2,230
8455,542,403,"[""Fire""]",1,50
8456,542,404,"[""Fire"",""Fire""]",2,270-
8457,543,362,"[""Colorless"",""Colorless""]",2,100+
8458,544,568,"[""Fighting"",""Fighting"",""Fighting""]",3,150
8459,546,442,"[""Water"",""Water""]",2,60×
8460,548,105,"[""Lightning""]",1,30
8461,548,723,"[""Lightning"",""Colorless"",""Colorless""]",3,80
8462,549,724,"[""Fighting"",""Colorless""]",2,60
8463,549,725,"[""Fighting"",""Fighting"",""Colorless""]",3,160
8464,550,99,"[""Lightning""]",1,60
8465,550,727,"[""Lightning"",""Colorless"",""Colorless""]",3,140+
8466,551,728,"[""Colorless""]",1,30
8467,551,729,"[""Colorless"",""Colorless"",""Colorless""]",3,180
8468,552,182,"[""Colorless"",""Colorless"",""Colorless""]",3,90
8469,553,441,"[""Water"",""Water"",""Colorless""]",3,130
8470,554,502,"[""Psychic"",""Colorless""]",2,90+
8471,555,541,"[""Colorless""]",1,10
8472,555,512,"[""Darkness""]",1,20×
8473,556,14,"[""Grass""]",1,
8474,556,15,"[""Grass"",""Colorless""]",2,20
8475,557,737,"[""Psychic""]",1,10
8476,558,738,"[""Lightning"",""Lightning"",""Lightning""]",3,30+
8477,559,195,"[""Fighting"",""Fighting"",""Colorless""]",3,220
8478,560,83,"[""Colorless""]",1,
8479,560,84,"[""Fire"",""Fire"",""Fire""]",3,70
8480,561,219,"[""Colorless""]",1,
8481,562,114,"[""Lightning"",""Lightning"",""Colorless""]",3,220
8482,563,744,"[""Colorless""]",1,20
8483,564,745,"[""Colorless""]",1,
8484,564,29,"[""Grass""]",1,20
8485,565,747,"[""Colorless""]",1,
8486,565,74,"[""Grass""]",1,10
8487,566,749,"[""Colorless"",""Colorless""]",2,20
8488,567,750,"[""Grass""]",1,
8489,567,23,"[""Grass"",""Grass""]",2,60
8490,568,752,"[""Fire"",""Fire""]",2,70
8491,569,753,"[""Fire"",""Colorless""]",2,50+
8492,569,754,"[""Fire"",""Fire"",""Colorless""]",3,120
8493,570,755,"[""Fire""]",1,30
8494,570,756,"[""Fire"",""Fire"",""Colorless""]",3,220
8495,571,757,"[""Fire"",""Colorless"",""Colorless""]",3,60+
8496,571,56,"[""Fire"",""Colorless"",""Colorless"",""Colorless""]",4,140
8497,572,759,"[""Colorless""]",1,10
8498,572,760,"[""Colorless"",""Colorless""]",2,20
8499,573,761,"[""Grass""]",1,
8500,573,204,"[""Grass"",""Colorless""]",2,20
8501,574,763,"[""Colorless"",""Colorless"",""Colorless""]",3,50×
8502,575,764,"[""Grass"",""Colorless"",""Colorless""]",3,110
8503,576,765,"[""Fire"",""Colorless""]",2,20
8504,577,50,"[""Colorless"",""Colorless""]",2,20
8505,577,12,"[""Fire"",""Colorless"",""Colorless""]",3,70
8506,578,768,"[""Grass""]",1,
8507,578,39,"[""Grass"",""Grass""]",2,20
8508,579,770,"[""Colorless""]",1,30
8509,579,771,"[""Grass""]",1,90×
8510,580,772,"[""Colorless""]",1,
8511,580,2,"[""Colorless"",""Colorless""]",2,30
8512,581,774,"[""Colorless""]",1,
8513,581,25,"[""Grass"",""Colorless""]",2,70
8514,582,776,"[""Grass"",""Colorless""]",2,60
8515,583,777,"[""Colorless"",""Colorless"",""Colorless""]",3,100
8516,584,778,"[""Grass"",""Colorless""]",2,130
8517,585,74,"[""Grass""]",1,10
8518,585,173,"[""Grass"",""Grass""]",2,30
8519,586,781,"[""Grass""]",1,60
8520,586,782,"[""Grass"",""Grass""]",2,160
8521,587,32,"[""Grass""]",1,10
8522,588,784,"[""Grass""]",1,30
8523,589,785,"[""Grass"",""Grass""]",2,80+
8524,590,77,"[""Fire""]",1,10
8525,590,787,"[""Fire"",""Fire""]",2,20
8526,591,788,"[""Grass""]",1,20
8527,592,584,"[""Grass"",""Colorless""]",2,40
8528,593,790,"[""Grass""]",1,
8529,593,791,"[""Grass""]",1,90
8530,594,173,"[""Colorless""]",1,30
8531,595,752,"[""Fire""]",1,30
8532,596,794,"[""Fire""]",1,20
8533,596,795,"[""Fire"",""Fire""]",2,
8534,597,796,"[""Colorless"",""Colorless"",""Colorless""]",3,60+
8535,598,797,"[""Fire""]",1,10+
8536,599,798,"[""Water"",""Water"",""Water""]",3,160
8537,600,799,"[""Colorless"",""Colorless""]",2,
8538,600,800,"[""Water"",""Water"",""Colorless""]",3,100
8539,601,801,"[""Colorless""]",1,10+
8540,602,802,"[""Water""]",1,30
8541,602,803,"[""Water"",""Water"",""Colorless""]",3,170
8542,603,57,"[""Water""]",1,10
8543,604,805,"[""Water""]",1,
8544,604,58,"[""Water""]",1,10
8545,605,807,"[""Water""]",1,30
8546,605,808,"[""Water"",""Water""]",2,210
8547,606,1,"[""Lightning""]",1,30
8548,606,99,"[""Lightning"",""Colorless"",""Colorless""]",3,60
8549,607,811,"[""Lightning""]",1,50
