id,cardId,attackId,cost,convertedEnergyCost,damage
1990,1485,1015,"[""Colorless"",""Colorless""]",2,20×
1991,1486,173,"[""Colorless""]",1,30
1992,1487,133,"[""Psychic"",""Darkness""]",2,40
1993,1488,1803,"[""Grass"",""Darkness"",""Colorless""]",3,100
1994,1489,228,"[""Colorless""]",1,20
1995,1490,1183,"[""Colorless""]",1,10+
1996,1491,1307,"[""Colorless""]",1,10
1997,1492,1264,"[""Colorless"",""Colorless"",""Colorless""]",3,130
1998,1493,133,"[""Colorless"",""Colorless""]",2,30
1999,1494,182,"[""Colorless"",""Colorless"",""Colorless""]",3,90
2000,1495,36,"[""Colorless""]",1,40
2001,1495,254,"[""Colorless"",""Colorless""]",2,70×
2002,1496,1023,"[""Colorless"",""Colorless""]",2,
2003,1496,1024,"[""Colorless"",""Colorless"",""Colorless""]",3,70
2004,1497,112,"[""Colorless""]",1,
2005,1497,123,"[""Colorless"",""Colorless"",""Colorless""]",3,30
2006,1498,785,"[""Grass"",""Grass""]",2,80+
2007,1499,807,"[""Water""]",1,30
2008,1499,808,"[""Water"",""Water""]",2,210
2009,1500,1331,"[""Colorless"",""Colorless"",""Colorless""]",3,
2010,1502,2,"[""Grass"",""Grass""]",2,120
2011,1503,1753,"[""Psychic""]",1,30+
2012,1504,33,"[""Colorless""]",1,10
2013,1504,146,"[""Lightning"",""Colorless""]",2,20
2014,1510,114,"[""Lightning"",""Lightning"",""Colorless""]",3,220
2015,1511,512,"[""Colorless"",""Colorless""]",2,20×
2016,1512,1227,"[""Colorless"",""Colorless""]",2,90+
2017,1512,1228,"[""Psychic"",""Psychic""]",2,120
2018,1513,1331,"[""Colorless"",""Colorless"",""Colorless""]",3,
2019,1514,120,"[""Psychic"",""Psychic"",""Colorless""]",3,190
2020,1515,940,"[""Fighting"",""Fighting""]",2,140
2021,1516,574,"[""Darkness"",""Colorless"",""Colorless""]",3,200
2022,1517,585,"[""Colorless"",""Colorless""]",2,70
2023,1517,586,"[""Psychic"",""Darkness""]",2,140
2024,1518,50,"[""Water""]",1,30
2025,1518,51,"[""Colorless"",""Colorless"",""Colorless""]",3,
2026,1519,120,"[""Psychic"",""Psychic"",""Colorless""]",3,190
2027,1521,442,"[""Water"",""Water""]",2,60×
2028,1522,568,"[""Fighting"",""Fighting"",""Fighting""]",3,150
2029,1523,48,"[""Colorless"",""Colorless""]",2,20
2030,1524,48,"[""Colorless"",""Colorless""]",2,50
2031,1524,239,"[""Colorless"",""Colorless"",""Colorless""]",3,80+
2032,1525,248,"[""Colorless"",""Colorless"",""Colorless""]",3,70
2033,1526,997,"[""Colorless"",""Colorless""]",2,120
2034,1527,1151,"[""Colorless"",""Colorless"",""Colorless""]",3,90+
2035,1528,610,"[""Colorless""]",1,20
2036,1530,941,"[""Fire"",""Fire""]",2,180+
2037,1533,381,"[""Grass"",""Grass"",""Colorless""]",3,
2038,1533,382,"[""Grass"",""Grass"",""Grass"",""Colorless""]",4,220
2039,1534,405,"[""Fire""]",1,
2040,1534,406,"[""Fire"",""Fire""]",2,100
2041,1535,195,"[""Fighting"",""Fighting"",""Colorless""]",3,220
2042,1536,1436,"[""Fire""]",1,
2043,1536,1437,"[""Fire"",""Fire""]",2,50+
2044,1537,348,"[""Grass"",""Grass""]",2,30
2045,1538,329,"[""Psychic"",""Colorless"",""Colorless""]",3,80
2046,1539,827,"[""Psychic""]",1,10
2047,1540,941,"[""Fire"",""Fire""]",2,180+
2048,1541,1474,"[""Water"",""Colorless"",""Colorless""]",3,80
2049,1542,1593,"[""Metal"",""Colorless""]",2,120
2050,1543,437,"[""Water""]",1,30
2051,1543,2051,"[""Water"",""Water"",""Water""]",3,100×
2052,1544,161,"[""Psychic""]",1,10×
2053,1545,36,"[""Psychic""]",1,30
2054,1545,1518,"[""Psychic"",""Colorless""]",2,
2055,1546,476,"[""Psychic"",""Colorless""]",2,
2056,1547,1578,"[""Darkness"",""Darkness"",""Colorless""]",3,
2057,1547,1579,"[""Darkness"",""Darkness"",""Colorless""]",3,100+
2058,1548,55,"[""Water"",""Colorless""]",2,40
2059,1548,434,"[""Water"",""Water"",""Colorless""]",3,80
2060,1549,1522,"[""Psychic"",""Psychic"",""Colorless""]",3,200
2061,1550,1474,"[""Water"",""Colorless"",""Colorless""]",3,80
2062,1551,126,"[""Colorless"",""Colorless""]",2,20
2063,1552,557,"[""Darkness""]",1,10+
2064,1553,2064,"[""Lightning""]",1,
2065,1554,23,"[""Grass""]",1,10
2066,1554,2066,"[""Grass"",""Grass""]",2,20×
2067,1555,1587,"[""Colorless""]",1,10
2068,1555,1590,"[""Colorless"",""Colorless""]",2,60
2069,1556,39,"[""Colorless"",""Colorless"",""Colorless""]",3,50
2070,1557,2070,"[""Grass""]",1,
2071,1557,458,"[""Colorless"",""Colorless""]",2,20
2072,1558,184,"[""Grass""]",1,20
2073,1558,2073,"[""Colorless"",""Colorless""]",2,30×
2074,1559,2074,"[""Grass""]",1,
2075,1559,2075,"[""Colorless"",""Colorless""]",2,140
2076,1560,763,"[""Colorless""]",1,10×
2077,1560,356,"[""Grass"",""Colorless""]",2,20
2078,1561,172,"[""Colorless""]",1,30
2079,1561,836,"[""Grass"",""Colorless""]",2,120
2080,1562,29,"[""Colorless""]",1,10
2081,1563,363,"[""Colorless"",""Colorless""]",2,70
2082,1564,7,"[""Grass"",""Colorless"",""Colorless""]",3,30
2083,1565,760,"[""Grass""]",1,20
2084,1565,2084,"[""Grass"",""Colorless"",""Colorless""]",3,50
2085,1566,2085,"[""Grass""]",1,30×
2086,1566,2086,"[""Grass"",""Colorless"",""Colorless""]",3,150
2087,1567,2087,"[""Grass""]",1,
2088,1567,126,"[""Colorless"",""Colorless""]",2,50
2089,1568,356,"[""Grass""]",1,40
2090,1569,1394,"[""Grass""]",1,10×
2091,1570,130,"[""Colorless""]",1,10
2092,1570,2092,"[""Grass"",""Colorless"",""Colorless""]",3,40
2093,1571,1109,"[""Grass"",""Colorless"",""Colorless""]",3,110
2094,1572,2094,"[""Colorless""]",1,
2095,1572,61,"[""Colorless"",""Colorless""]",2,10
2096,1573,1583,"[""Colorless"",""Colorless""]",2,30
2097,1574,2097,"[""Grass"",""Colorless"",""Colorless""]",3,80×
2098,1575,128,"[""Grass""]",1,10+
2099,1576,132,"[""Colorless"",""Colorless""]",2,30
2100,1576,2100,"[""Grass"",""Grass"",""Colorless""]",3,80+
2101,1577,814,"[""Colorless""]",1,30
2102,1578,2102,"[""Colorless""]",1,
2103,1578,2103,"[""Grass"",""Grass""]",2,140
2104,1579,2104,"[""Grass"",""Grass"",""Colorless""]",3,180
2105,1580,1582,"[""Colorless""]",1,
2106,1580,2106,"[""Fire"",""Colorless""]",2,20
2107,1581,77,"[""Colorless""]",1,20
2108,1581,2108,"[""Fire"",""Colorless""]",2,120
2109,1582,2109,"[""Fire""]",1,10+
2110,1583,56,"[""Fire"",""Colorless"",""Colorless""]",3,100
2111,1584,2111,"[""Colorless""]",1,
2112,1584,2112,"[""Fire""]",1,30
2113,1585,387,"[""Fire""]",1,20
2114,1585,2114,"[""Fire"",""Fire"",""Colorless""]",3,130
2115,1586,2115,"[""Fire""]",1,10
2116,1587,48,"[""Fire""]",1,30
2117,1587,2117,"[""Fire"",""Colorless"",""Colorless""]",3,80
2118,1588,2118,"[""Fire"",""Colorless"",""Colorless"",""Colorless"",""Colorless""]",5,240
2119,1589,2119,"[""Fire"",""Colorless""]",2,
2120,1589,884,"[""Fire"",""Fire"",""Colorless""]",3,100
2121,1590,396,"[""Fire""]",1,30
2122,1591,399,"[""Fire""]",1,
2123,1591,2123,"[""Fire"",""Fire""]",2,180
2124,1592,56,"[""Fire"",""Colorless""]",2,60
2125,1592,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
2126,1593,932,"[""Water""]",1,10
2127,1594,2127,"[""Water""]",1,30
2128,1595,2128,"[""Water"",""Water""]",2,160
2129,1596,45,"[""Colorless"",""Colorless""]",2,30
2130,1597,2130,"[""Colorless"",""Colorless""]",2,50
2131,1597,335,"[""Water"",""Colorless"",""Colorless""]",3,100
2132,1598,920,"[""Water""]",1,20
2133,1598,1466,"[""Water"",""Water"",""Colorless""]",3,110
2134,1599,2134,"[""Water""]",1,10
2135,1600,2135,"[""Water"",""Water""]",2,100
2136,1601,2136,"[""Water""]",1,
2137,1601,2137,"[""Water"",""Water""]",2,40
2138,1602,57,"[""Water""]",1,10
2139,1602,55,"[""Water"",""Colorless"",""Colorless""]",3,50
2140,1603,2140,"[""Water""]",1,130
2141,1603,250,"[""Water"",""Colorless"",""Colorless""]",3,90×
2142,1604,2142,"[""Water"",""Colorless"",""Colorless""]",3,120+
2143,1605,2143,"[""Lightning""]",1,
2144,1606,2144,"[""Lightning"",""Colorless""]",2,
2145,1606,859,"[""Lightning"",""Colorless"",""Colorless""]",3,120
2146,1607,2146,"[""Lightning""]",1,20
2147,1607,2147,"[""Lightning"",""Colorless"",""Colorless""]",3,50
2148,1608,2148,"[""Colorless"",""Colorless""]",2,40+
2149,1608,2149,"[""Lightning"",""Lightning"",""Colorless"",""Colorless""]",4,140
2150,1609,105,"[""Lightning"",""Lightning""]",2,60
2151,1610,464,"[""Lightning""]",1,50
2152,1610,2152,"[""Lightning"",""Lightning""]",2,120+
2153,1611,2153,"[""Colorless""]",1,20
2154,1611,2154,"[""Lightning"",""Lightning"",""Colorless""]",3,120
2155,1612,248,"[""Colorless""]",1,20
2156,1613,2156,"[""Colorless""]",1,50
2157,1614,2157,"[""Water""]",1,
2158,1614,2158,"[""Water"",""Water""]",2,120
2159,1615,858,"[""Lightning"",""Colorless""]",2,30
2160,1615,2160,"[""Lightning"",""Lightning"",""Colorless""]",3,80+
2161,1616,2161,"[""Lightning"",""Colorless""]",2,70×
2162,1616,2162,"[""Lightning"",""Lightning"",""Lightning"",""Colorless""]",4,140
2163,1617,2163,"[""Colorless""]",1,
2164,1617,494,"[""Psychic""]",1,20
2165,1618,379,"[""Colorless""]",1,10×
2166,1618,127,"[""Psychic"",""Colorless"",""Colorless""]",3,40
2167,1619,455,"[""Colorless""]",1,30+
2168,1619,2168,"[""Psychic"",""Colorless"",""Colorless""]",3,140
2169,1620,818,"[""Psychic"",""Colorless""]",2,20+
2170,1621,1842,"[""Colorless""]",1,
2171,1621,2171,"[""Psychic"",""Colorless""]",2,60
2172,1622,2172,"[""Psychic""]",1,10+
2173,1623,2173,"[""Psychic""]",1,30
2174,1623,329,"[""Psychic"",""Colorless"",""Colorless""]",3,100
2175,1624,12,"[""Colorless""]",1,30
2176,1625,2176,"[""Colorless""]",1,30×
2177,1626,2177,"[""Colorless""]",1,
2178,1626,1411,"[""Psychic"",""Colorless""]",2,100
2179,1627,829,"[""Psychic""]",1,
2180,1628,2180,"[""Psychic""]",1,20×
2181,1629,325,"[""Colorless""]",1,10
2182,1630,2182,"[""Colorless""]",1,30
2183,1631,2183,"[""Colorless""]",1,
2184,1631,386,"[""Colorless"",""Colorless""]",2,40
2185,1632,2185,"[""Colorless"",""Colorless"",""Colorless""]",3,90
2186,1633,2186,"[""Psychic""]",1,
2187,1633,2187,"[""Psychic"",""Psychic"",""Colorless""]",3,100+
2188,1634,2188,"[""Colorless""]",1,20
2189,1634,2189,"[""Psychic"",""Psychic"",""Colorless""]",3,120
2190,1635,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
2191,1636,36,"[""Fighting""]",1,10
2192,1636,94,"[""Colorless"",""Colorless""]",2,30
2193,1637,724,"[""Fighting""]",1,40
2194,1637,2194,"[""Colorless"",""Colorless"",""Colorless""]",3,110
2195,1638,58,"[""Fighting"",""Colorless""]",2,30
2196,1639,2196,"[""Fighting"",""Colorless""]",2,20
2197,1640,498,"[""Colorless""]",1,20
2198,1640,216,"[""Fighting"",""Fighting"",""Colorless""]",3,180
2199,1641,840,"[""Fighting""]",1,
2200,1641,172,"[""Colorless"",""Colorless"",""Colorless""]",3,40
2201,1642,840,"[""Fighting""]",1,
2202,1642,2202,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,120+
2203,1643,2203,"[""Colorless""]",1,10
2204,1644,2204,"[""Colorless""]",1,50
2205,1645,27,"[""Fighting""]",1,10
2206,1645,185,"[""Fighting"",""Colorless"",""Colorless""]",3,50
2207,1646,2207,"[""Fighting""]",1,
2208,1646,2208,"[""Fighting"",""Colorless"",""Colorless""]",3,140
2209,1647,49,"[""Fighting""]",1,10
2210,1647,2210,"[""Fighting"",""Colorless""]",2,30
2211,1648,220,"[""Fighting""]",1,20+
2212,1648,1268,"[""Fighting"",""Colorless"",""Colorless"",""Colorless""]",4,80
2213,1649,2213,"[""Fighting""]",1,40+
2214,1649,1817,"[""Fighting"",""Colorless"",""Colorless"",""Colorless""]",4,150
2215,1650,1148,"[""Fighting"",""Colorless""]",2,30
2216,1650,2216,"[""Fighting"",""Colorless"",""Colorless""]",3,80+
2217,1651,2217,"[""Colorless"",""Colorless""]",2,
2218,1651,2218,"[""Fighting"",""Fighting"",""Colorless"",""Colorless""]",4,160
2219,1652,2219,"[""Fighting""]",1,20+
2220,1652,2210,"[""Fighting"",""Colorless""]",2,60
2221,1653,2221,"[""Fighting"",""Colorless""]",2,60
2222,1653,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
2223,1654,2223,"[""Darkness""]",1,
2224,1654,48,"[""Darkness"",""Darkness""]",2,30
2225,1655,2225,"[""Darkness""]",1,
2226,1655,212,"[""Darkness"",""Darkness""]",2,70
2227,1656,2227,"[""Darkness""]",1,
2228,1656,955,"[""Darkness"",""Darkness""]",2,30
2229,1657,196,"[""Darkness"",""Darkness""]",2,30
2230,1658,2230,"[""Darkness"",""Darkness""]",2,160
2231,1659,2231,"[""Darkness"",""Colorless""]",2,50
2232,1659,87,"[""Darkness"",""Darkness"",""Colorless""]",3,130
2233,1660,2233,"[""Darkness"",""Colorless""]",2,30+
2234,1661,193,"[""Darkness""]",1,20
2235,1661,2235,"[""Colorless"",""Colorless""]",2,
2236,1662,2236,"[""Psychic"",""Colorless"",""Colorless""]",3,160
2237,1663,2237,"[""Darkness"",""Darkness""]",2,70+
2238,1663,1155,"[""Darkness"",""Colorless"",""Colorless"",""Colorless""]",4,120
2239,1664,2239,"[""Metal""]",1,30×
2240,1664,2240,"[""Colorless"",""Colorless"",""Colorless""]",3,130
2241,1665,2241,"[""Colorless"",""Colorless""]",2,70
2242,1665,2242,"[""Metal"",""Metal""]",2,120×
2243,1666,2243,"[""Colorless"",""Colorless""]",2,
2244,1666,87,"[""Metal"",""Metal"",""Colorless""]",3,100
2245,1667,1166,"[""Metal"",""Colorless"",""Colorless""]",3,60
2246,1668,50,"[""Metal"",""Metal""]",2,50
2247,1669,357,"[""Metal""]",1,10
2248,1669,2248,"[""Metal"",""Colorless"",""Colorless""]",3,50
2249,1670,2249,"[""Metal""]",1,60
2250,1670,2250,"[""Metal"",""Colorless"",""Colorless"",""Colorless""]",4,200
2251,1671,59,"[""Metal"",""Metal"",""Colorless""]",3,120
2252,1671,2252,"[""Metal"",""Metal"",""Metal"",""Metal"",""Colorless""]",5,230
2253,1672,2253,"[""Metal"",""Colorless""]",2,60
2254,1673,2254,"[""Colorless""]",1,
2255,1673,2255,"[""Lightning"",""Fighting""]",2,70×
2256,1674,2256,"[""Fighting"",""Colorless""]",2,30×
2257,1674,2257,"[""Fire"",""Fighting"",""Colorless""]",3,130
2258,1675,2258,"[""Colorless""]",1,
2259,1675,1839,"[""Colorless"",""Colorless"",""Colorless""]",3,50
2260,1676,2260,"[""Colorless"",""Colorless""]",2,20+
2261,1676,2261,"[""Fire"",""Fighting"",""Fighting""]",3,280
2262,1677,2262,"[""Colorless""]",1,40
2263,1677,2263,"[""Lightning"",""Lightning"",""Psychic""]",3,160
2264,1678,2264,"[""Lightning"",""Psychic""]",2,60+
2265,1678,2265,"[""Lightning"",""Psychic"",""Colorless""]",3,220
2266,1679,1614,"[""Colorless"",""Colorless""]",2,50
2267,1679,2267,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,70×
2268,1680,2268,"[""Colorless"",""Colorless""]",2,20
2269,1681,2269,"[""Colorless"",""Colorless""]",2,70
2270,1682,832,"[""Colorless"",""Colorless"",""Colorless""]",3,90
2271,1683,76,"[""Colorless""]",1,10
2272,1683,934,"[""Colorless"",""Colorless""]",2,30
2273,1684,251,"[""Colorless""]",1,
2274,1684,1,"[""Colorless"",""Colorless""]",2,20
2275,1685,2275,"[""Colorless""]",1,30
2276,1685,2276,"[""Colorless"",""Colorless"",""Colorless""]",3,110
2277,1686,2277,"[""Colorless""]",1,
2278,1686,133,"[""Colorless""]",1,20
2279,1687,133,"[""Colorless""]",1,10
2280,1688,233,"[""Colorless""]",1,20
2281,1688,490,"[""Colorless"",""Colorless""]",2,70
2282,1689,2282,"[""Colorless"",""Colorless""]",2,70
2283,1689,454,"[""Colorless"",""Colorless"",""Colorless""]",3,180
2284,1690,204,"[""Colorless""]",1,10
2285,1690,2285,"[""Colorless"",""Colorless""]",2,
2286,1691,123,"[""Colorless""]",1,20
2287,1691,2287,"[""Colorless"",""Colorless"",""Colorless""]",3,100+
2288,1692,123,"[""Colorless""]",1,30
2289,1692,2289,"[""Colorless"",""Colorless""]",2,70×
2290,1693,2290,"[""Colorless"",""Colorless"",""Colorless""]",3,110
2291,1717,2074,"[""Grass""]",1,
2292,1717,2075,"[""Colorless"",""Colorless""]",2,140
2293,1718,760,"[""Grass""]",1,20
2294,1718,2084,"[""Grass"",""Colorless"",""Colorless""]",3,50
2295,1719,130,"[""Colorless""]",1,10
2296,1719,2092,"[""Grass"",""Colorless"",""Colorless""]",3,40
2297,1720,1109,"[""Grass"",""Colorless"",""Colorless""]",3,110
2298,1721,2115,"[""Fire""]",1,10
2299,1722,2134,"[""Water""]",1,10
2300,1723,105,"[""Lightning"",""Lightning""]",2,60
2301,1724,2172,"[""Psychic""]",1,10+
2302,1725,2177,"[""Colorless""]",1,
2303,1725,1411,"[""Psychic"",""Colorless""]",2,100
2304,1726,325,"[""Colorless""]",1,10
2305,1727,58,"[""Fighting"",""Colorless""]",2,30
2306,1728,498,"[""Colorless""]",1,20
2307,1728,216,"[""Fighting"",""Fighting"",""Colorless""]",3,180
2308,1729,2207,"[""Fighting""]",1,
2309,1729,2208,"[""Fighting"",""Colorless"",""Colorless""]",3,140
2310,1730,2225,"[""Darkness""]",1,
2311,1730,212,"[""Darkness"",""Darkness""]",2,70
2312,1731,2227,"[""Darkness""]",1,
2313,1731,955,"[""Darkness"",""Darkness""]",2,30
2314,1732,2249,"[""Metal""]",1,60
2315,1732,2250,"[""Metal"",""Colorless"",""Colorless"",""Colorless""]",4,200
2316,1733,50,"[""Metal"",""Metal""]",2,50
2317,1734,2258,"[""Colorless""]",1,
2318,1734,1839,"[""Colorless"",""Colorless"",""Colorless""]",3,50
2319,1735,2277,"[""Colorless""]",1,
2320,1735,133,"[""Colorless""]",1,20
2321,1736,204,"[""Colorless""]",1,10
2322,1736,2285,"[""Colorless"",""Colorless""]",2,
2323,1737,123,"[""Colorless""]",1,30
2324,1737,2289,"[""Colorless"",""Colorless""]",2,70×
2325,1738,123,"[""Colorless""]",1,20
2326,1738,2287,"[""Colorless"",""Colorless"",""Colorless""]",3,100+
2327,1739,2085,"[""Grass""]",1,30×
2328,1739,2086,"[""Grass"",""Colorless"",""Colorless""]",3,150
2329,1740,2104,"[""Grass"",""Grass"",""Colorless""]",3,180
2330,1741,2118,"[""Fire"",""Colorless"",""Colorless"",""Colorless"",""Colorless""]",5,240
2331,1742,56,"[""Fire"",""Colorless""]",2,60
2332,1742,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
2333,1743,2142,"[""Water"",""Colorless"",""Colorless""]",3,120+
2334,1744,2157,"[""Water""]",1,
2335,1744,2158,"[""Water"",""Water""]",2,120
2336,1745,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
2337,1746,2221,"[""Fighting"",""Colorless""]",2,60
2338,1746,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
2339,1747,2241,"[""Colorless"",""Colorless""]",2,70
2340,1747,2242,"[""Metal"",""Metal""]",2,120×
2341,1748,2236,"[""Psychic"",""Colorless"",""Colorless""]",3,160
2342,1749,2230,"[""Darkness"",""Darkness""]",2,160
2343,1750,2254,"[""Colorless""]",1,
2344,1750,2255,"[""Lightning"",""Fighting""]",2,70×
2345,1757,2104,"[""Grass"",""Grass"",""Colorless""]",3,180
2346,1758,56,"[""Fire"",""Colorless""]",2,60
2347,1758,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
2348,1759,2142,"[""Water"",""Colorless"",""Colorless""]",3,120+
2349,1760,2221,"[""Fighting"",""Colorless""]",2,60
2350,1760,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
2351,1761,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
2352,1762,2254,"[""Colorless""]",1,
2353,1762,2255,"[""Lightning"",""Fighting""]",2,70×
2354,1767,2104,"[""Grass"",""Grass"",""Colorless""]",3,180
2355,1768,56,"[""Fire"",""Colorless""]",2,60
2356,1768,2125,"[""Fire"",""Fire"",""Colorless""]",3,260
2357,1769,2142,"[""Water"",""Colorless"",""Colorless""]",3,120+
2358,1770,2190,"[""Psychic"",""Colorless"",""Colorless""]",3,
2359,1771,2221,"[""Fighting"",""Colorless""]",2,60
2360,1771,2222,"[""Fighting"",""Fighting"",""Colorless""]",3,200
2361,1772,2254,"[""Colorless""]",1,
2362,1772,2255,"[""Lightning"",""Fighting""]",2,70×
2363,1773,355,"[""Grass""]",1,
2364,1773,356,"[""Grass""]",1,10
2365,1774,356,"[""Grass""]",1,30
2366,1774,359,"[""Colorless"",""Colorless""]",2,50
2367,1775,362,"[""Colorless"",""Colorless""]",2,100+
2368,1776,1,"[""Fire""]",1,20
2369,1777,385,"[""Fire""]",1,30
2370,1777,386,"[""Fire"",""Fire""]",2,70
2371,1778,403,"[""Fire""]",1,50
2372,1778,404,"[""Fire"",""Fire""]",2,270-
2373,1779,173,"[""Water""]",1,30
2374,1780,62,"[""Water""]",1,30
2375,1780,45,"[""Water"",""Colorless""]",2,50
2376,1781,413,"[""Water""]",1,60
2377,1781,414,"[""Water"",""Colorless""]",2,230
2378,1782,2378,"[""Colorless"",""Colorless""]",2,30
2379,1782,2379,"[""Darkness"",""Colorless"",""Colorless""]",3,100+
2380,1783,6,"[""Colorless""]",1,20
2381,1783,155,"[""Grass"",""Colorless"",""Colorless""]",3,100
2382,1784,443,"[""Colorless""]",1,
2383,1784,444,"[""Lightning"",""Colorless""]",2,30
2384,1785,2128,"[""Water"",""Water""]",2,160
2385,1786,1166,"[""Metal"",""Colorless"",""Colorless""]",3,60
2386,1787,2256,"[""Fighting"",""Colorless""]",2,30×
2387,1787,2257,"[""Fire"",""Fighting"",""Colorless""]",3,130
2388,1788,2262,"[""Colorless""]",1,40
2389,1788,2263,"[""Lightning"",""Lightning"",""Psychic""]",3,160
2390,1789,2390,"[""Colorless""]",1,
2391,1789,2168,"[""Colorless"",""Colorless"",""Colorless""]",3,120
2392,1790,2392,[],0,
2393,1791,87,"[""Water""]",1,20
2394,1792,448,"[""Lightning""]",1,
2395,1792,2395,"[""Lightning"",""Lightning"",""Colorless""]",3,10+
2396,1793,2185,"[""Colorless"",""Colorless"",""Colorless""]",3,90
2397,1794,2161,"[""Lightning"",""Colorless""]",2,70×
2398,1794,2162,"[""Lightning"",""Lightning"",""Lightning"",""Colorless""]",4,140
2399,1796,123,"[""Colorless""]",1,10
2400,1796,1415,"[""Grass"",""Colorless""]",2,30
2401,1797,2401,"[""Grass"",""Colorless"",""Colorless""]",3,150-
2402,1798,2402,"[""Grass"",""Colorless""]",2,
2403,1798,1109,"[""Grass"",""Colorless"",""Colorless""]",3,100
2404,1799,11,"[""Grass""]",1,20
2405,1800,2405,"[""Grass""]",1,60×
2406,1800,2406,"[""Grass"",""Colorless""]",2,50
2407,1801,2407,"[""Grass""]",1,10×
2408,1802,2408,"[""Grass""]",1,10+
2409,1803,1614,"[""Grass"",""Colorless"",""Colorless""]",3,60
2410,1803,695,"[""Grass"",""Colorless"",""Colorless"",""Colorless""]",4,130
2411,1804,2411,"[""Colorless""]",1,
2412,1804,2412,"[""Colorless"",""Colorless""]",2,20+
2413,1805,2413,"[""Colorless""]",1,
2414,1805,113,"[""Grass"",""Colorless""]",2,30
2415,1806,2415,"[""Colorless""]",1,
2416,1806,5,"[""Grass"",""Colorless""]",2,70
2417,1807,1087,"[""Grass"",""Colorless""]",2,20
2418,1808,2418,"[""Grass"",""Colorless""]",2,50
2419,1808,2419,"[""Grass"",""Grass"",""Colorless""]",3,130
2420,1809,2420,"[""Grass""]",1,60
2421,1809,2421,"[""Grass"",""Grass""]",2,180
2422,1810,2422,"[""Grass""]",1,20×
2423,1811,2423,"[""Colorless""]",1,
2424,1811,2424,"[""Grass"",""Colorless""]",2,120
2425,1812,27,"[""Grass""]",1,10
2426,1812,749,"[""Grass"",""Grass""]",2,30
2427,1813,204,"[""Grass"",""Grass""]",2,50
2428,1814,1265,"[""Grass""]",1,10+
2429,1815,2429,"[""Grass""]",1,
2430,1815,2430,"[""Grass"",""Colorless"",""Colorless""]",3,100+
2431,1816,364,"[""Grass""]",1,10
2432,1817,2432,"[""Grass""]",1,
2433,1817,12,"[""Grass""]",1,30
2434,1818,2434,"[""Grass""]",1,
2435,1818,2435,"[""Grass""]",1,70×
2436,1819,2436,"[""Colorless""]",1,
2437,1819,2437,"[""Grass"",""Colorless""]",2,20+
2438,1820,2438,"[""Grass"",""Grass"",""Grass""]",3,30+
2439,1821,387,"[""Fire"",""Fire""]",2,40
2440,1822,2440,"[""Fire"",""Fire""]",2,90
2441,1823,765,"[""Fire"",""Colorless""]",2,20
2442,1824,765,"[""Fire"",""Colorless""]",2,70
2443,1824,2443,"[""Fire"",""Fire"",""Colorless""]",3,140+
2444,1825,2084,"[""Fire"",""Colorless""]",2,30
2445,1825,2445,"[""Fire"",""Colorless"",""Colorless""]",3,110
2446,1826,797,"[""Fire"",""Colorless""]",2,20+
2447,1827,2146,"[""Fire"",""Colorless""]",2,40
2448,1827,2448,"[""Fire"",""Fire"",""Colorless""]",3,80
2449,1828,2449,"[""Fire"",""Fire"",""Colorless""]",3,200
2450,1829,1839,"[""Fire""]",1,10
2451,1829,2451,"[""Fire"",""Fire""]",2,50
2452,1830,49,"[""Fire"",""Fire""]",2,60
2453,1830,2108,"[""Fire"",""Fire"",""Fire""]",3,210
2454,1831,251,"[""Fire""]",1,
2455,1831,387,"[""Fire"",""Colorless""]",2,20
2456,1832,387,"[""Fire""]",1,20
2457,1832,2457,"[""Fire"",""Colorless""]",2,60
2458,1833,2458,"[""Fire""]",1,30×
2459,1834,1842,"[""Colorless""]",1,
2460,1834,2460,"[""Fire"",""Colorless""]",2,60+
2461,1835,2461,"[""Fire"",""Colorless"",""Colorless""]",3,20×
2462,1835,2462,"[""Fire"",""Fire"",""Fire""]",3,140+
2463,1836,74,"[""Water""]",1,10
2464,1836,2464,"[""Colorless"",""Colorless""]",2,20×
2465,1837,1748,"[""Water""]",1,
2466,1837,2466,"[""Colorless"",""Colorless""]",2,30×
2467,1838,1748,"[""Water""]",1,
2468,1838,2468,"[""Colorless"",""Colorless""]",2,120+
2469,1839,2469,"[""Colorless"",""Colorless""]",2,10
2470,1840,2470,"[""Water""]",1,50
2471,1840,2471,"[""Colorless"",""Colorless"",""Colorless""]",3,90
2472,1841,2472,"[""Colorless""]",1,
2473,1841,2473,"[""Water""]",1,30
2474,1842,61,"[""Water"",""Water"",""Colorless""]",3,60
2475,1843,2475,"[""Water"",""Colorless""]",2,40
2476,1843,1577,"[""Water"",""Water"",""Colorless""]",3,180
